business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
84oFqFilO7wbs2iVsTy3eA,Caffe Valentino,1245 S 3rd St,Philadelphia,PA,19147,39.9319033,-75.1495444,3.5,106,0,"{'BYOBCorkage': ""'yes_free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'Corkage': 'False', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '3', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': None}"", 'BYOB': 'True'}","Italian, Restaurants","{'Monday': '15:0-22:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-22:0'}"
M6MgV7UZB1e8kOHz1ZJmog,China House,5810 Greene St,Philadelphia,PA,19144,40.0351703,-75.1787516,3.0,23,1,"{'OutdoorSeating': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Chinese, Restaurants",
zrQAj03aHI7kpmAiyKcKhA,Doc Magrogan's Oyster House - Philadelphia,3432 Sansom St,Philadelphia,PA,19104,39.9536907778,-75.1933384913,3.0,236,0,"{'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'HappyHour': 'True'}","Nightlife, American (Traditional), Seafood, Restaurants, Bars, Cocktail Bars","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-1:0', 'Thursday': '11:30-1:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-21:0'}"
uM3OgGrIMv26Mye7iWjY9g,LALO,"111 S Independence Mall E, Ste 16A",Philadelphia,PA,19106,39.9497703714,-75.1482768767,4.0,57,0,"{'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}"", 'BikeParking': 'True'}","Fast Food, Filipino, Restaurants, Comfort Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-16:0'}"
y8gjlpJA89qDRCLC0JQaew,Giuseppe & Sons,1523 Sansom St,Philadelphia,PA,19102,39.9504997,-75.166696,4.0,248,1,"{'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'HasTV': 'False', 'HappyHour': 'False', 'GoodForDancing': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'DogsAllowed': 'False', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': 'None', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'CoatCheck': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True'}","Nightlife, Italian, Bars, Restaurants","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-22:0'}"
K-7yK_HKL0FncU3pxC92tw,St. Oner’s,2218 Frankford Ave,Philadelphia,PA,19125,39.9801329616,-75.1291918382,4.0,9,1,"{'DogsAllowed': 'False', 'RestaurantsDelivery': 'True'}","Breweries, Noodles, Restaurants, Food, Brewpubs","{'Monday': '16:0-20:0', 'Tuesday': '16:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}"
PzAYUWwfZqUOoL863k1gMg,John's Place,1529 Spring Garden St,Philadelphia,PA,19130,39.9630001,-75.1639594,3.5,87,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'quiet'""}","Breakfast & Brunch, Restaurants, Pizza, Sandwiches","{'Monday': '7:0-21:50', 'Tuesday': '7:0-21:50', 'Wednesday': '7:0-21:50', 'Thursday': '7:0-21:50', 'Friday': '7:0-21:50', 'Saturday': '7:0-21:50'}"
_3NZVCWeyFZ1_vWqi2avjw,Nick's Old Original Roast Beef,2149 S 20th St,Philadelphia,PA,19145,39.9244658,-75.1793069,4.5,258,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BYOBCorkage': ""'yes_free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'HappyHour': 'True', 'GoodForKids': 'True', 'Smoking': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True'}","Bars, Sandwiches, Dive Bars, Nightlife, Restaurants","{'Monday': '10:30-1:15', 'Tuesday': '10:30-1:15', 'Wednesday': '10:30-1:15', 'Thursday': '10:30-1:15', 'Friday': '10:30-1:15', 'Saturday': '10:30-1:15'}"
oZzN706lKoL4faaTK739xA,Restaurant Ambra,705 S 4th St,Philadelphia,PA,19147,39.9403236,-75.1492998,5.0,61,1,"{'HappyHour': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '4', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Italian, Restaurants","{'Thursday': '18:0-21:0', 'Friday': '18:0-21:0', 'Saturday': '18:0-21:0', 'Sunday': '18:0-21:0'}"
6liIxwAycRwnzefTVqGGEw,Panera Bread,3900 City Ave,Philadelphia,PA,19131,40.0083024,-75.2097637,2.0,55,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'False', 'HasTV': 'True', 'DriveThru': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'BikeParking': 'False'}","Salad, Sandwiches, Bakeries, Restaurants, Food, Soup","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}"
RJD88-WavTe7f-68Psn5VQ,Latimer Delicatessen,"255 S 15th St, Ste 14L",Philadelphia,PA,19102,39.9478262281,-75.1662168172,3.0,32,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'Caters': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HappyHour': 'True', 'HasTV': 'True'}","Beer, Wine & Spirits, Restaurants, Nightlife, Bars, Convenience Stores, Delis, Food","{'Monday': '8:0-1:45', 'Tuesday': '8:0-1:45', 'Wednesday': '8:0-1:45', 'Thursday': '8:0-1:45', 'Friday': '8:0-1:45', 'Saturday': '8:0-1:45', 'Sunday': '8:0-1:45'}"
UrQcudvqxfozaFCwiCE-JQ,Brick American Eatery,1708 Lombard St,Philadelphia,PA,19146,39.9451614,-75.170498,3.0,214,0,"{'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'HappyHour': 'True'}","Food, Restaurants, American (New)","{'Monday': '17:0-2:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}"
ZGH8MzJa7Q7iIpmtzBAJAQ,Manayunk Brewery,4120 Main St,Philadelphia,PA,19127,40.022471,-75.2188,3.5,692,1,"{'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BYOBCorkage': ""'no'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""'full_bar'"", 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'HappyHour': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Sushi Bars, American (New), Bars, Pizza, American (Traditional), Restaurants, Nightlife, Breweries, Food","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}"
0jPp69hbYMOzRYbhLEzCjQ,Ti Penso,2108 S St,Philadelphia,PA,19146,39.9449658,-75.1773865,4.0,50,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'DogsAllowed': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'HasTV': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'False', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Food, Restaurants, Breakfast & Brunch, Desserts, American (New)","{'Monday': '0:0-0:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '11:0-15:0'}"
P0LuuY4gbVRWhUQ1wa6BrA,Fishtown Brewpub,1101 Frankford Ave,Philadelphia,PA,19125,39.9677250832,-75.1340245083,3.5,95,0,"{'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Gastropubs, Food, Brewpubs, Breweries, Restaurants","{'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}"
C9UylQTOh7uwZo4a7QhLyg,Friday Saturday Sunday,261 S 21st St,Philadelphia,PA,19103,39.948937,-75.1759543,4.5,287,1,"{'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'BikeParking': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsAttire': ""u'dressy'"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '4', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'OutdoorSeating': 'None', 'DogsAllowed': 'False', 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True'}","American (New), Restaurants, Salad, Seafood","{'Monday': '0:0-0:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
mx31XU-QJIxObRGH_qvy3w,HAPP'S,1862 Frankford Ave,Philadelphia,PA,19125,39.9783479,-75.1308364,4.5,23,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True'}","Food, Restaurants, Coffee & Tea, Sandwiches, Breakfast & Brunch","{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}"
q0tB0ch5cFQQBSp5nUXRCQ,Wawa,10901 Bustleton Ave,Philadelphia,PA,19116,40.1115707456,-75.023489252,3.5,12,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True'}","Food, Convenience Stores, Sandwiches, Restaurants, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
bKaBjDbtwQh_T-3ZpKJxRQ,Mr Sushi,7324 Oxford Ave,Philadelphia,PA,19111,40.0623743,-75.0836772,4.0,184,1,"{'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Food, Sushi Bars, Desserts, Soup, Steakhouses, Restaurants","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '15:0-21:30'}"
