business_id,name,address,city,state,postal_code,latitude,longitude,restaurant_stars,review_count,is_open,attributes,categories,hours,review_id,user_id,useful,funny,cool,text,date,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
zN1nWYBHTL4T4onTRoqE6g,Children's Hospital of Philadelphia Cafeteria,3401 Civic Center Blvd,Philadelphia,PA,19104,39.94892,-75.193868,3.5,28,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Food, Health & Medical, Hospitals, Restaurants, Cafes","{'Monday': '6:30-19:30', 'Tuesday': '6:30-19:30', 'Wednesday': '6:30-19:30', 'Thursday': '6:30-19:30', 'Friday': '6:30-19:30', 'Saturday': '6:30-19:30', 'Sunday': '6:30-19:30'}",,,,,,,,3.683010292552986,12.368243354218723,5.897907836103436,7.532822041386513,3.3051221158446964,1.2128943598936326
aXWzxc2fYNBpr1xPLK2-qw,Fine Wine & Good Spirits - Premium Collection,401 Franklin Mills Cir,Philadelphia,PA,19154,40.0854722,-74.9648058,4.0,5,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'DriveThru': 'None', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Beer, Wine & Spirits, Food","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",,,,,,,,0.0169044492262724,0.0168207735469936,1.7857078520443004,0.0169034785391864,0.1468063643648738,0.016857082278373
-t5dx3X0O63jCUuFEd-FcA,The Palm Philadelphia,200 S Broad St,Philadelphia,PA,19102,39.9490779,-75.1648579,3.5,205,0,"{'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'Corkage': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'dressy'"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False'}","Italian, Restaurants, American (New), Steakhouses, Seafood","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}",,,,,,,,7.287866208973272,16.455791034044427,12.08119332139526,13.452586568634114,4.640459547864768,11.082103319088144
IGxrAQcqw8Mr1x9WLXQsNA,Hawthornes Biercafé,738 S 11th St,Philadelphia,PA,19147,39.9410364,-75.1608686,4.0,716,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'DogsAllowed': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'True'}","Breakfast & Brunch, American (Traditional), Food, American (New), Sandwiches, Restaurants, Beer, Wine & Spirits","{'Monday': '9:0-17:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-21:0'}",,,,,,,,24.55980758374029,69.65019948403149,101.58805284734326,105.005288572376,20.731259840127517,71.46539167238136
aKZrfLHwqOMlYcDYDy_OEQ,The Bagel Hut,Montgomery St & Liacouras Walk,Philadelphia,PA,19122,39.980309,-75.156274,4.5,32,1,"{'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'HasTV': 'True'}","Restaurants, Bagels, Food, Breakfast & Brunch, Sandwiches","{'Monday': '6:30-14:0', 'Tuesday': '6:30-14:0', 'Wednesday': '6:30-14:0', 'Thursday': '6:30-14:0', 'Friday': '6:30-14:0', 'Saturday': '9:0-14:0'}",,,,,,,,0.6785307592040045,1.314427367744447,3.1403164124415164,0.4133535487830687,2.1452666589938856,4.308105252833075
j-WKXu1uJbB2AvY09we9ZA,Lorenzo's Pizza,900 Christian St,Philadelphia,PA,19147,39.9388819134,-75.1579891,3.5,107,1,"{'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BYOBCorkage': ""'no'"", 'HasTV': 'True', 'WiFi': ""u'no'"", 'DriveThru': 'False', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'False', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Cheesesteaks, Pizza, Restaurants, Burgers","{'Monday': '12:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-17:0'}",,,,,,,,2.4390060535360343,9.89867234489208,14.998783695324596,4.525709762723521,9.313585714799546,5.824242428724211
kC6C9mqUq_hMUYZZ-5kKWA,CJ & Eck's,384 Shurs Ln,Philadelphia,PA,19128,40.025409,-75.212968,4.0,52,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': None, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': True, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}""}","Restaurants, American (Traditional), Sports Bars, Nightlife, Bars","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",,,,,,,,0.9882344965189572,4.519257012630292,7.036177201114452,6.963690462536056,2.32892611822789,3.1637147089723467
Rrd1WEcFWYRH85HdH7srHA,The Bagel Factory on Independence Square,510 Walnut St,Philadelphia,PA,19106,39.947521,-75.1502017,2.5,34,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Breakfast & Brunch, Bagels, Food","{'Monday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Wednesday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Friday': '6:0-16:0'}",,,,,,,,0.1807917624456235,-0.2144191842889044,-1.1787091136330283,-0.0557466367564476,-0.0491000439021985,0.3171832161349553
f8d5NwkN4F2-mpx4MMDf3g,Capogiro Gelato,1625 E Passyunk Ave,Philadelphia,PA,19148,39.929346,-75.1638674,4.0,95,0,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True'}","Coffee & Tea, Food, Restaurants, Italian, Gelato, Ice Cream & Frozen Yogurt","{'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",,,,,,,,2.7284124954865683,11.89391718249156,7.075557717002275,16.461561573108682,5.633282564527333,4.207268467383575
W5Xn1-IYuMf_0ZimpRs_LA,Wawa,4371 Richmond St,Philadelphia,PA,19137,39.996525,-75.0744153,3.5,12,1,"{'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Sandwiches, Restaurants, Coffee & Tea, Delis, Breakfast & Brunch, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",,,,,,,,-0.0094192392416065,-0.0094342673791821,0.8230560253501988,-0.7254508274790673,-0.5803061908500187,-0.498445500400324
jGot3Ktq9kA7GDH7WwRq_Q,Andy's Diner,2224 Roosevelt Blvd,Philadelphia,PA,19116,40.120583,-74.979879,3.0,117,0,"{'BikeParking': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsBitcoin': 'False'}","Diners, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",,,,,,,,0.8655763367341074,3.985371100718683,5.274850666364937,5.834225168124345,1.6189644072073084,2.4210123208506147
N2j1caPRBMk34IEKqtGLSA,Bar 210,"211 W Rittenhouse Sq, Rittenhouse Hotel",Philadelphia,PA,19103,39.949705,-75.172932,4.5,6,1,"{'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'quiet'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True'}","Restaurants, Seafood, Bars, Wine Bars, Nightlife","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",,,,,,,,2.324936474370604,1.1875099852542594,1.9186327927810556,2.5116121085091843,0.878192157178003,0.179116481906892
w9GI3f5z_I3h1FvJo0oc8A,Hemo's,37th St And Spruce St,Philadelphia,PA,19104,39.9509732529,-75.1970618339,4.0,67,1,"{'NoiseLevel': ""'average'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOBCorkage': ""'no'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True'}","Food Stands, Restaurants, Sandwiches","{'Monday': '9:0-15:30', 'Tuesday': '9:0-15:30', 'Wednesday': '9:0-15:30', 'Thursday': '9:0-15:30', 'Friday': '9:0-15:30'}",,,,,,,,1.0534224470120672,12.90790233249081,9.770371269484576,0.5650208811769674,5.94745312630154,0.7558299435340315
s-Ff-8M5-AR-5jl59lCj1w,Xfinity Live! Philadelphia,1100 Pattison Ave,Philadelphia,PA,19148,39.9044484999,-75.1696318388,3.0,361,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForDancing': 'True', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'RestaurantsDelivery': 'None', 'NoiseLevel': ""u'loud'""}","Restaurants, Nightlife, American (New), Food, Sports Bars, Bars, Breweries, Beer, Wine & Spirits","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",,,,,,,,8.283477266120242,10.189561606957165,74.60505620243337,51.24251845210826,12.964256996868295,12.715129475512612
9pr6rI87hZTCIAnFGNnvzQ,Cafe Walnut,703 Walnut St,Philadelphia,PA,19106,39.948124,-75.152821,4.5,128,1,"{'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}"", 'HasTV': 'True'}","Bagels, Sushi Bars, Salad, Food, Coffee & Tea, Restaurants","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",,,,,,,,1.24600411922927,-8.856780560445433,-7.500628991202085,15.496733030744553,-4.934023675228478,7.548696076902172
Eni8nf_49XDbzEmaaCOQjw,Pizano's Brick Oven Pizzeria And Grill,1536 N Carlisle St,Philadelphia,PA,19121,39.977253,-75.159327,2.0,27,0,"{'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'Caters': 'True'}","Steakhouses, Italian, Seafood, Pizza, Ice Cream & Frozen Yogurt, American (Traditional), Restaurants, Food Delivery Services, Breakfast & Brunch, Food, Burgers","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '12:0-0:0'}",,,,,,,,0.0098151635933349,0.0972908321293028,0.7103369156030236,0.0099226997173883,0.0098327553867249,0.1628016335702253
yjYOdci9mTeZphr-WD3H9Q,Lil' Java Philly,1739 W Ritner St,Philadelphia,PA,19145,39.9215338976,-75.1767749189,4.5,34,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'DriveThru': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'WiFi': ""'free'"", 'WheelchairAccessible': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'""}","Sandwiches, Burgers, Restaurants, Indonesian, Breakfast & Brunch",,,,,,,,,2.067773548315796,11.03756292182564,5.840615189763012,8.517092844051875,3.3753197502284635,6.161635745815209
